TransactionID,AccountID,Date,Amount,Type,Reference,Location
5224,54,2023-03-09,5225.86,Deposit,15a6186c-2687-49f0-b6e5-c7c5e7496042,Port Nicholaston
5225,59,2022-04-19,8727.74,Deposit,a8cec242-a0fd-477d-afe3-4b9192d6e026,Port Andrew
5226,52,2023-04-23,3412.39,Withdrawal,e96d7919-8cf4-4579-bbc4-1f99540e0f6f,Andreaburgh
5227,32,2024-08-16,2239.59,Withdrawal,4651b2d7-1f22-496e-b311-cdaa9b54debd,Jonathanmouth
5228,123,2022-04-05,314.12,Deposit,894832e4-5c97-4b94-a24d-ad24efde479d,Catherineborough
5229,126,2023-12-06,3903.3,Withdrawal,3d6ad256-57b7-4005-b0b3-0f584e3de1d1,East Randall
5230,142,2022-12-13,6197.82,Deposit,989c0782-91c4-4b59-a413-7bea742bd2cf,Justinview
5231,42,2023-05-21,2483.76,Deposit,cc1b36f5-f448-47e7-981c-5a6e14f9b4e4,Sherimouth
5232,137,2024-06-16,3264.86,Withdrawal,6c895437-ede3-4894-b315-f03d872d7e19,Jenniferfurt
5233,108,2024-05-04,9528.45,Deposit,8a82006c-503c-49a4-ab55-6db1d6671de3,Judithhaven
5234,10,2024-06-22,9058.59,Withdrawal,08eab24a-4190-4314-85c4-d5534b7540fb,Victorfort
5235,9,2023-11-02,5147.95,Withdrawal,4f02733e-2d7e-4862-b433-c238aa2dc1b6,Harperstad
5236,109,2022-02-22,740.88,Withdrawal,d67358c3-8c83-46db-b74a-b90fd9ef7bb6,West Daniel
5237,31,2022-08-07,3330.66,Deposit,7bdea79a-f825-420e-8f2f-20c540e4c08d,North Kimberlybury
5238,20,2024-07-31,7227.34,Deposit,09e0a8e2-9c05-4b5a-865d-e9c6cc5b6291,New Nancy
5239,61,2024-08-17,8091.29,Withdrawal,f0d9955f-aed7-4ac0-9f06-1cc12720c87d,East Stephenville
5240,106,2023-05-02,3734.12,Withdrawal,2cb3afcc-4d6a-4bee-b78b-fb3fa6137d01,Dustinland
5241,31,2022-04-04,501.66,Withdrawal,8c15a237-1f4a-4f5b-b208-96442862ef1b,Lake Stephanie
5242,150,2022-07-04,8386.62,Deposit,540cac1d-c2ff-4d2f-b9b6-801b4be8961a,Michaelhaven
5243,143,2022-02-14,4815.87,Deposit,004f6fb6-d96e-4dd6-8c82-582f5b2d411b,Marybury
5244,75,2022-11-09,4282.18,Withdrawal,992f42c7-77da-44b5-8ccf-c4ca28270d1d,Lake Sarahland
5245,136,2023-08-25,3808.58,Deposit,d828fe63-f606-4e84-aaf4-18fdb527a081,Judithburgh
5246,78,2025-02-23,813.58,Deposit,0494d926-e7d8-4ea2-ae79-900703f6dcb2,Danielsshire
5247,145,2023-11-12,9770.12,Withdrawal,719e9b2c-ac3f-431b-bb4d-a2ff9660e91f,Port Monica
5248,119,2024-11-02,6645.73,Deposit,f72f0ea9-ce7e-4a9c-abe1-8f66625e1162,Millerton
5249,116,2023-03-08,1425.78,Deposit,8a7f667d-afbb-43fa-82f0-3b6148288bf3,West Jeanborough
5250,110,2022-07-03,5003.59,Deposit,d918930b-4261-46f3-b253-869a6bd33a33,New Sonyachester
5251,73,2022-02-05,9057.11,Deposit,c9711bd2-7b47-488e-9712-e28b051413b7,Valenzuelamouth
5252,13,2022-09-28,5608.49,Deposit,b81055e0-a2f4-48b5-8240-2b627ec9ef93,Lake John
5253,38,2022-06-03,8989.35,Withdrawal,13ee4662-12ad-49ac-b55a-e58b6c6d4236,Larsenview
5254,64,2023-08-20,3579.89,Withdrawal,21254087-da97-44f1-8d3c-217d3b697220,West Michael
5255,89,2025-03-13,3938.04,Deposit,4144c86a-ad1e-4d49-9f90-83f722fe7b26,South Anna
5256,37,2022-10-06,2920.36,Deposit,1c6c941b-2265-4b81-ae0d-ec3f25a57ef0,Katietown
5257,76,2023-06-20,2496.43,Withdrawal,e2873df8-7805-497c-ac24-a66339ecdc85,Melissamouth
5258,141,2024-03-21,6375.25,Withdrawal,3b7eca04-a9b3-4cdb-91e7-cd7c0c5f2761,West Adam
5259,139,2025-03-28,9930.58,Deposit,50dbbf74-d89a-4f16-bc12-07d3af58bd99,Lake Robin
5260,131,2023-08-25,8177.82,Withdrawal,8a28653a-8da0-41a1-b939-e2d244c0fc1c,Stonetown
5261,66,2023-07-09,2566.44,Deposit,3db49dc0-4149-4f07-92fb-a9c8e24ef4df,Davidchester
5262,134,2022-06-11,1184.26,Deposit,0685b27e-feee-4384-8a1c-16a83053c9e1,Browningbury
5263,58,2023-01-14,4815.03,Withdrawal,70aee423-485b-4e22-8473-edf9671ba93d,Aaronbury
5264,22,2022-10-11,2732.5,Deposit,9381ee54-49e5-467c-9730-0b4e9ff8c354,South Frank
5265,46,2022-06-06,208.82,Deposit,24fdf836-8857-4579-b71f-3caba10f99db,West Mackenziehaven
5266,64,2024-09-24,6427.49,Withdrawal,3047d326-ab7c-4abd-8abc-546edea8cf90,Port Jeffrey
5267,35,2022-07-30,1415.54,Withdrawal,a272347d-30ea-4d4c-8888-256a85997ae8,Lake John
5268,144,2025-01-28,7180.9,Deposit,4725b99d-3565-4805-894d-b756eebd4bac,New James
5269,113,2024-01-22,5391.46,Withdrawal,218999f1-5d45-4bb4-8bb9-7da7bff6b6b0,West Nicole
5270,120,2024-10-15,2230.12,Deposit,503339e3-aa77-4ad9-afff-5ef62c82d4bc,South Andrea
5271,91,2023-02-18,6831.95,Deposit,798e4516-e9b0-46c1-bf81-0763cd460f5f,Lake Lancefurt
5272,48,2022-10-06,2266.18,Deposit,675589b2-40ac-4f95-bc90-5c3d11717d1d,Mirandastad
5273,3,2023-05-03,9190.01,Withdrawal,17ed09b3-1a62-4c7a-9719-836193fc962a,Port Jessicastad
5274,96,2025-04-28,2033.32,Withdrawal,361fe3c5-bed3-4b29-8bc1-08ba47f7be3d,Victoriahaven
5275,62,2022-03-28,9538.1,Withdrawal,fdee5724-0d60-46d2-9ac3-604e153acf03,Port Thomas
5276,67,2022-06-07,616.45,Deposit,d59ec9f8-e4d5-4d59-9e69-ae82454b8483,Brittanyview
5277,115,2024-10-21,6020.01,Deposit,279c71e5-b43a-4e70-b090-da40df4a78e9,South Robertberg
5278,25,2022-09-10,245.12,Withdrawal,e4576208-284e-4af8-a959-f9ef8363c07a,North Ralphport
5279,23,2022-07-04,1633.94,Deposit,759e1841-0ac4-4da4-93fe-9872fce1c870,New Dustinport
5280,115,2022-08-10,4169.55,Deposit,5eb55804-2d02-420e-99a1-a937c7313660,New Justin
5281,105,2023-01-31,4701.15,Withdrawal,c226a362-41dd-4be5-beb3-ed185e1682e8,Williambury
5282,100,2023-08-07,9532.03,Deposit,4038472e-feb1-4862-96b8-64a03638d680,Lake Alexander
5283,105,2023-08-12,7802.87,Withdrawal,5bce6cbb-dc16-40c7-94c0-a7f34e7f1b1b,Lake Aaronville
5284,134,2023-03-08,798.75,Deposit,097ae6d7-8c18-4a0b-a2a7-cef1eea35e96,Johnsonport
5285,9,2023-06-03,3153.73,Deposit,b1cb7ca1-bb37-4235-bb70-1f2d621692f4,Marquezburgh
5286,146,2025-04-13,6536.11,Deposit,3acc5ae8-cc8e-4ecb-aa55-2eaaa8ab7df2,South Robert
5287,63,2023-06-07,9391.92,Withdrawal,30b6fff2-6ef7-4211-95f8-92b9f65493af,North Jenniferberg
5288,59,2023-05-09,9863.79,Deposit,610b6a1b-f2e6-4fa2-8232-cdfcc15a3f4b,East Courtneyburgh
5289,35,2025-03-30,42.13,Withdrawal,3314f82e-57be-47e6-a3d3-44e7fb941b23,New Sandra
5290,116,2022-09-12,8464.27,Withdrawal,16ee42a9-7956-4d8f-8a94-76b9c6dd6588,Port Michaelchester
5291,89,2022-03-10,9146.86,Deposit,47b6d851-58ab-45f1-aa15-94e16ea0a34f,Murrayfort
5292,143,2024-09-22,4715.76,Withdrawal,fe660a92-a87a-4947-816a-79cda6ac4285,West Traceyfort
5293,54,2024-12-24,8730.42,Deposit,4cd2b204-e537-4ec6-8381-4e6bcd5e4a50,West Penny
5294,14,2022-10-29,5024.49,Withdrawal,26ced0ad-9eda-4fd1-aeff-cd05be7b2969,Campbellburgh
5295,52,2022-08-03,5878.29,Withdrawal,ebfc8b07-2bc8-44bb-b55d-0261e1fa9584,New Joshua
5296,88,2024-08-07,5384.65,Withdrawal,bc9d03c3-54e4-4681-a538-6c2fd1b13df6,Ashleybury
5297,65,2022-01-13,621.83,Deposit,ba592df7-811d-4e94-9ae1-3698f1d04d1a,East Marcus
5298,31,2024-07-30,5438.65,Deposit,1828401b-15f0-4b5d-a7fc-1ac09f360ba3,Moonberg
5299,73,2024-09-19,6058.68,Deposit,6e849764-9474-4ea2-99b8-af1315b56a28,South Robert
5300,66,2025-03-09,4015.35,Withdrawal,e2fdcfa1-3fe9-43c3-a458-b724c2c309a2,Pacemouth
5301,69,2022-06-08,9687.25,Withdrawal,47c5e962-bc9f-4f97-bc8a-da70bcebe7f8,Rebeccashire
5302,146,2022-03-16,4227.84,Withdrawal,3fa28d11-5cfe-45c6-8446-12e3fa688f2d,East Diamond
5303,133,2024-04-17,9681.36,Deposit,87067238-ccf8-4574-b9b1-8432a2f66535,Williamsville
5304,36,2023-06-12,5148.05,Deposit,07d12828-d9e2-41f7-bc46-03e1c071e427,Port Albert
5305,34,2023-04-26,1775.06,Deposit,9a3f4e3f-7f41-41ad-9311-75bd4e602269,North Brittanyhaven
5306,43,2024-03-22,279.01,Deposit,2de82550-3541-4cb7-983f-833758fb779b,South Samuelmouth
5307,92,2022-03-18,3690.18,Deposit,43db441d-020a-4b10-8408-8f874988d6a6,New Ryanside
5308,41,2022-12-16,5325.31,Deposit,a39fd3fa-fa22-4416-b313-c705e73ffba9,Smithbury
5309,127,2025-04-17,4212.88,Withdrawal,2a5c27f9-d859-4ba1-83c1-dcbaa9591671,Smithview
5310,31,2022-10-05,9983.75,Deposit,b492a2e7-6f30-4705-809f-987bc718067e,South Luke
5311,71,2022-03-14,7698.46,Deposit,259db0c8-4514-4b6f-a8ae-c2d16186b383,Garciatown
5312,55,2024-04-08,9902.44,Deposit,20b7b0bf-d386-445c-8f76-8cd15a63353d,East Lindsey
5313,20,2024-05-17,5972.48,Deposit,711e9013-ec3d-44b3-bc48-b966d0a556e3,Veronicaside
5314,70,2024-08-25,1440.38,Deposit,d1443187-70bd-4807-9d21-18f4310b886f,Heatherview
5315,35,2024-03-26,1250.12,Deposit,a40faadb-fa6b-4e07-bef4-1d2b8c8542d6,Murillotown
5316,123,2022-12-14,6979.18,Deposit,ca82ecdb-4813-44ac-ba3c-b85bde9d83b7,Michaelbury
5317,145,2023-02-25,8358.88,Withdrawal,fd178671-2dcc-4601-8b6a-f6dff1bbbfbd,East Robin
5318,104,2024-12-25,5228.11,Withdrawal,a161d497-9642-4bf8-a8c9-c204021b29c3,Shepardburgh
5319,129,2024-09-05,9127.79,Withdrawal,77db5193-ae30-4b3f-9186-952fbb3faab2,Port Chad
5320,62,2023-12-26,4247.61,Deposit,a3c60cba-e114-4dd3-a464-fc4cd498fdf0,Phillipston
5321,83,2023-11-28,8738.91,Deposit,134cb1c8-8dbb-4b30-a0a4-a46a07fe99b6,East Caroline
5322,43,2023-12-13,1632.95,Withdrawal,63750373-b4ab-4abe-a46a-888aff69a8c5,North Sabrinaberg
5323,141,2024-09-23,22.43,Deposit,b578a4cf-dba5-49e2-aa45-f1e1040b0b42,East Michael
5324,125,2022-08-25,4747.87,Withdrawal,58db4f6a-ccfd-45db-9c60-6f2bf6f82b4f,East Angela
5325,127,2024-09-16,7561.3,Withdrawal,69d31375-605b-40d7-8c67-1119b9ddb0c4,Fosterchester
5326,139,2024-04-16,5314.3,Withdrawal,f302de19-473b-4e17-aa48-912a01ec3dc6,South Tracyfurt
5327,78,2022-10-24,3239.25,Withdrawal,7c740920-9a45-48c6-b8e9-b3b337d517d3,Donnaport
5328,20,2025-04-01,6149.87,Withdrawal,0eab4132-bb5a-4910-be10-9aae2a0ffba4,West Ashleeborough
5329,47,2023-08-07,5651.08,Withdrawal,2398bf1f-e9a9-4165-989d-c9212a3e1519,South Mackenzie
5330,56,2024-07-22,5893.09,Withdrawal,b6b41ceb-d23a-45a9-a0f1-b614ffee60fc,South Danielberg
5331,45,2023-12-01,8312.73,Withdrawal,230554bb-1f51-42e2-bfa4-4726c366210e,New Davidview
5332,117,2024-01-16,1704.25,Deposit,a051b050-f494-4ad0-8e1b-206c6d794491,South Crystalfurt
5333,13,2024-03-15,9246.82,Deposit,95041caa-43eb-410f-8112-7dbc2dfbadec,Port Danielton
5334,51,2023-03-09,4678.33,Deposit,0ff926d7-9366-4a4a-b9c0-d8bf7eb76075,Port Williamstad
5335,146,2024-10-09,5325.99,Deposit,0b6bb0f4-5d64-4fb4-b3c6-c8392c69e873,East Josephmouth
5336,54,2022-12-03,7730.25,Deposit,46f4e076-fc6b-4cc7-a845-30e8f3caf52a,New Brianton
5337,149,2024-04-08,6150.29,Withdrawal,993c8c16-a320-4746-b321-a2d591998a16,South Ericland
5338,142,2022-10-21,1620.15,Deposit,e4391b08-eec8-4708-a810-700b9d8729a1,West Matthewfurt
5339,123,2025-04-20,2222.98,Withdrawal,5952bb05-ddc7-4bdc-ab0f-ae501162b9e8,Jamesview
5340,43,2022-01-16,7311.81,Deposit,0f355721-e0da-4d00-b4a9-95bd2d4f6f21,Evansside
5341,135,2024-10-27,571.32,Withdrawal,ae408c24-bc16-45a8-964c-70bcead57a9f,Deckerland
5342,76,2023-03-09,1491.15,Deposit,51a516da-37d2-4c14-bf5c-8a292f8233a3,Ramirezstad
5343,38,2024-06-03,3608.23,Deposit,1575c3ee-f400-4764-a9ec-c86be3197a79,New Ryanburgh
5344,91,2023-01-10,8741.76,Withdrawal,8e5ac1a4-1e1f-43f9-b941-4638664f1df3,Katieview
5345,98,2023-09-03,1055.81,Withdrawal,2c7abf5a-d399-49d9-b067-56981818196b,South Lindsaymouth
5346,4,2025-04-04,6099.96,Withdrawal,6f5c5163-2b86-48c2-afda-c2d5f269916b,Powersburgh
5347,134,2022-12-12,4719.89,Deposit,5949cd33-66b2-4d93-9771-3569cd13cabc,West Jonathan
5348,98,2023-10-04,2115.87,Withdrawal,ebd9ff07-4f43-4445-aa98-cda8e45cd22d,North Paultown
5349,102,2024-02-27,9162.36,Deposit,d7b3a66b-4c53-4005-ac6f-f437c66abedf,Joseville
5350,93,2024-07-14,2127.28,Withdrawal,fc0a8422-5ee4-4bbb-8cd9-eae519546e55,West Diana
5351,147,2023-03-24,3568.0,Deposit,e56cb783-eae6-4824-b815-5b1ea9e18aa5,Lake Christopherfurt
5352,97,2023-05-22,3505.33,Withdrawal,b8ae53d0-7091-4228-8311-c56eaeb48167,Saraton
5353,131,2024-01-24,8544.85,Withdrawal,eb4e1d26-4782-4a94-9d9f-a7a8d77cd8d0,Patricialand
5354,64,2022-03-23,5079.87,Deposit,eda9a25a-fa39-4ed0-b890-a4ea97f90dbd,South Davidfort
5355,135,2024-06-27,3494.97,Deposit,061b8361-bda0-4bfc-96b6-b3386aaa9f45,Torreschester
5356,40,2023-08-27,2624.72,Withdrawal,01a7199c-0a4b-47f7-83e5-f1b413c46ed6,Ashleyhaven
5357,4,2023-08-29,25.8,Withdrawal,f9403712-d537-4781-80f4-04ed88eaea4a,Floresport
5358,147,2022-06-13,1596.68,Deposit,f16b88da-6344-4dad-a625-b48d19332fa8,Patrickland
5359,89,2023-09-07,1555.93,Deposit,2ad49ed2-d3ee-465c-86fa-d9c304258f95,Lorifurt
5360,149,2022-12-22,6011.38,Withdrawal,37b8e323-ec87-48e0-baf9-f1c6b1586e36,Smithbury
5361,123,2024-04-29,4611.13,Deposit,521bb851-bef1-4d67-96ff-82e9f7a4f5e0,Francesville
5362,101,2025-04-01,6017.51,Deposit,572874fd-2248-4c58-8df6-c341a56c0292,East Jimhaven
5363,65,2025-01-09,1217.09,Withdrawal,ee80f73a-bc07-4d9e-a26d-c53778d884b7,Port Garymouth
5364,70,2022-12-25,2498.24,Deposit,604ab352-09ca-417a-b122-2f592508d154,Lake Nicholasburgh
5365,91,2025-03-13,297.97,Deposit,72553649-df78-4f92-9dd4-63987f329f64,Wendychester
5366,122,2024-07-25,4186.19,Withdrawal,f395cd34-8c5d-45c6-b72e-1506b5a46285,Samanthabury
5367,46,2023-11-15,8859.87,Withdrawal,2f1d5e2a-f195-496d-94d2-d6c3e922a964,Lake Lori
5368,54,2024-12-30,8177.92,Withdrawal,fd6b63d9-49df-4594-b94c-67ae89e75ad9,East Melissa
5369,61,2024-10-29,6195.93,Withdrawal,ee0f6ccd-6abd-4538-b425-a3b923ff44f9,North Ashley
5370,8,2022-01-09,4340.09,Withdrawal,f112fe50-c226-41b4-bc9d-c44f229be81e,Cynthiaville
5371,95,2022-12-16,1120.92,Deposit,962e34d2-6c11-4eba-b9f6-f6e713b79017,South Bradyville
5372,73,2022-06-05,260.53,Deposit,f5da8a29-00e6-40e0-9513-ec73847cadd8,Kellystad
5373,95,2025-01-22,3308.08,Withdrawal,c35a8191-a931-45eb-af07-b9379a6090d5,South Alexanderberg
5374,109,2024-12-10,9312.97,Withdrawal,ec7ad0a4-fec5-42a8-adcc-4f6cfcdaf0cf,Jasonburgh
5375,136,2024-04-04,4072.59,Withdrawal,29727341-5a3f-48a1-93c0-1915715142fb,New Maryhaven
5376,127,2022-08-12,6719.3,Withdrawal,4d50d212-2af2-4f17-8b70-955c64b51262,New Christopher
5377,3,2022-11-05,5544.45,Deposit,affdc502-9336-4c38-8a9a-15a97182fa4a,North Bonnieport
5378,12,2023-01-30,1912.22,Withdrawal,3dff6ee2-3e5a-4a1b-b9fe-2010075c46f6,Michaelchester
5379,118,2022-09-02,9870.83,Deposit,a9c66589-c7ce-4d9c-9e7a-6257653ec795,New Michael
5380,139,2025-01-17,6052.92,Deposit,bd641dc0-ae75-41f2-9fb6-5ae762b18f5c,Sarahview
5381,110,2023-06-02,7303.92,Withdrawal,b418c31c-db5b-4bae-b630-ca275ab0b3f4,South Margaret
5382,144,2022-01-06,408.26,Withdrawal,69fc2722-7b4b-4c1c-832a-427c5d35cc3d,Davisview
5383,69,2023-06-26,6001.88,Withdrawal,40887262-13c0-4ed1-819b-1bf82d5a3e22,Sarahmouth
5384,113,2023-01-29,4998.72,Withdrawal,7e8cffb1-7f65-4f23-8f4f-d1f6b604b298,Johnbury
5385,101,2022-01-02,7924.88,Withdrawal,fe7b94ea-92f5-4fdd-ada1-0fdea3383876,Tylerbury
5386,18,2024-03-05,3840.53,Deposit,64ef0f64-c547-4c06-bb96-59bb0c853e0e,South Gabriel
5387,128,2022-01-23,3251.15,Deposit,68429087-7702-4fa9-9a0b-eb74defdd6c9,South Autumnville
5388,139,2025-01-03,1819.39,Withdrawal,1832c44b-f7b3-4244-9594-b45fa416a1ca,South Lauren
5389,18,2022-11-12,5789.03,Deposit,94a9394b-37bb-45d1-8ceb-5a05e5c98020,East Chadfort
5390,89,2023-11-08,8213.95,Deposit,9e57f1d3-ff2b-4f42-ab01-d875185b2d85,Smithbury
5391,94,2022-01-12,1815.49,Deposit,ae6d8e16-3d18-406f-a162-36cbb1210c64,Lake Manuelstad
5392,25,2022-07-23,484.14,Deposit,6466fe5f-0cc4-4d45-b2b1-d759881ca468,Lake Susanland
5393,86,2025-02-26,8983.58,Deposit,417aab3e-7976-4bcb-b573-b32ed851e563,Lake Melissashire
5394,114,2024-03-28,1311.95,Withdrawal,0a3927bd-6375-4255-9c4d-694049e05df9,North Jessica
5395,16,2025-03-16,1359.03,Deposit,0d4832a4-f891-48c3-b07f-fd9bb09b1bdc,Batestown
5396,109,2023-03-07,9055.11,Deposit,972f1fa3-d010-486a-83bf-15089dcce166,Leeshire
5397,134,2025-04-07,9770.95,Withdrawal,278de6c5-2121-45bf-bb51-5f1860f9240b,East William
5398,19,2024-06-19,6040.71,Deposit,ed5f9428-4a9e-4bcb-a73c-c97f70e74275,Williamsbury
5399,147,2022-01-10,8104.47,Deposit,e8635c83-1ea4-402b-88bb-c3062ace1282,Morganberg
5400,106,2022-12-15,8866.64,Withdrawal,e95c47b7-7bdf-4e39-9115-5769906b1c43,West Kristine
5401,25,2022-07-13,3655.34,Deposit,d42fb456-1370-4c1a-b6ba-b7a5e4807f1a,East Miguel
5402,9,2022-04-01,2856.71,Deposit,27e5ce0f-f605-41e5-99fc-6a643f2085b3,Stanleyfurt
5403,39,2022-03-30,189.44,Withdrawal,41316d08-ac2c-4fef-8454-9257f9385a54,Lake Jennifer
5404,9,2022-05-05,8083.07,Deposit,6186ffb1-0686-482d-a815-d990557ea7f4,North Brandon
5405,124,2025-01-16,1340.49,Withdrawal,dc95349c-a298-4072-b29f-e35e6c3c41f6,East Michelle
5406,60,2024-10-04,7213.27,Withdrawal,fa0c0a4d-61d1-42fe-9cb1-e46723ecc6a2,North Jennifer
5407,64,2022-10-14,8578.23,Deposit,503e1154-a825-4739-9478-2218ad46c46f,Gomeztown
5408,8,2022-10-13,2005.36,Deposit,98aa5c92-d8b6-4256-8740-e9ea3d8aeb91,North Nicholas
5409,7,2023-08-21,2559.68,Withdrawal,c3d3fa79-1694-4be9-a704-e12e8ade2e49,Lake Stephanietown
5410,80,2023-04-30,4181.3,Withdrawal,327f47d8-0427-43d2-a633-0cd379cc57c3,Davidburgh
5411,65,2023-07-09,8748.94,Withdrawal,ebe110c3-ee8e-493e-8074-7d6a64efd100,Port Brandon
5412,1,2022-08-16,8922.84,Deposit,40d15474-3567-4172-bb80-b4496913ef44,Patrickburgh
5413,116,2025-04-19,4642.27,Deposit,d69dd54b-b449-4baf-a21a-08d11a8ee1d8,Moraleshaven
5414,71,2023-12-13,6036.86,Deposit,6e170d81-e8e3-4b54-8a36-4c3ee1c1e4c0,Richardsport
5415,51,2023-11-23,630.18,Withdrawal,c6502358-658a-4aaa-8018-01b8f34df8b0,Anthonyborough
5416,13,2023-04-02,8024.01,Deposit,e821b97e-3e10-4037-8a37-ef28e46d5692,Nguyenmouth
5417,80,2025-01-24,270.68,Withdrawal,9a3d5e03-436b-4a80-a33e-da86bfc5da6a,Changfort
5418,140,2023-10-16,503.86,Deposit,a67e3cca-8b50-40b5-8631-8e5519b9350e,North Angelaport
5419,36,2022-11-05,8206.57,Withdrawal,dd580699-74a7-4a15-a759-81343ce9877b,Hannahborough
5420,53,2024-09-03,6338.39,Deposit,eb1024e0-307c-4478-a9e5-757e6832fd5a,North Eugene
5421,114,2024-03-28,6982.43,Deposit,2c5d13d3-c4d0-4f3a-80ed-3201549836c8,North Clayton
5422,130,2024-12-14,5344.11,Withdrawal,5d38e264-462b-4704-a9bd-5e6927735004,East Elaine
5423,117,2024-08-21,1172.07,Withdrawal,6fca877b-ec3a-437b-81a7-a21ed9eefbc4,Obrienberg
5424,143,2025-04-09,2798.98,Deposit,5f8fda8e-f601-4ed4-871a-bdf0fd1c3b35,Lake Stevenport
5425,126,2024-05-18,5870.63,Withdrawal,544f51b5-f8ff-4188-8bef-ce1ac42eb0a3,Patriciatown
5426,16,2024-07-30,2987.0,Deposit,d2d63d4e-b73d-4cfc-abc1-9a0c5c0ecc61,New Jack
5427,33,2023-06-04,6135.96,Deposit,9b8f8657-79e8-4ac8-a2f4-9fcfd25ed17c,Port Andrewberg
5428,113,2024-01-15,9775.29,Deposit,3ccdeaa0-e822-4934-bf27-3965370f6f97,Tranborough
5429,53,2024-06-29,5054.24,Deposit,8a14bab0-0d2f-494e-90cb-fd3988e6f30f,Hubbardton
5430,132,2023-07-13,2746.75,Deposit,2b6744a6-4b11-44e8-8b2a-7426169808f9,Brownview
5431,126,2023-12-03,3986.33,Withdrawal,b8bd0140-2827-4413-860f-672ae22caf02,Port Brittany
5432,2,2022-11-11,7610.99,Withdrawal,26c991cb-c087-41e6-9cb5-02cd5d55063f,East Stephaniemouth
5433,148,2024-01-05,1689.96,Deposit,d7ae89ef-dc74-4ea9-a0d4-e5a466f3d3d5,North Eric
5434,4,2022-06-05,9978.02,Withdrawal,d096a0e2-6081-4a50-8672-583615f67c56,Jenkinsburgh
5435,22,2024-08-29,9666.26,Withdrawal,3eb568b2-96d3-4d63-a4a9-c4d071e98801,Randyfurt
5436,98,2022-09-27,4268.74,Deposit,8068539c-a269-476d-8347-079dd4d9ad45,Danfurt
5437,129,2024-06-05,3438.16,Deposit,a17c718a-e20f-4341-ba71-b02bd2897f7a,Port Austinburgh
5438,111,2023-08-16,4601.27,Withdrawal,38a1a92a-1aeb-41d8-bd3e-84a25e4e8dc9,East Jennifer
5439,57,2022-09-05,9709.34,Deposit,545ed322-233d-4d9a-b08a-748516322a3e,Lake Dustin
5440,88,2024-02-05,2988.09,Deposit,9646897f-d00b-4ff8-a03c-1f0b9aea5cbe,Port Meganchester
5441,140,2023-10-21,8940.81,Withdrawal,4c4275a4-3f9d-406d-aca2-6254fc8a4691,Lake Ashleyberg
5442,122,2023-02-13,3759.92,Withdrawal,04baab15-28ac-4ab0-92f7-b3b2ea81a2c1,Jacobfort
5443,44,2022-05-27,5658.95,Withdrawal,d22af469-8593-48e3-8332-4b0324b4df96,Michelletown
5444,144,2022-12-04,1505.18,Withdrawal,74a5d7f0-40a7-4ece-8e86-e1898eb6663e,North William
5445,110,2023-07-19,4917.12,Withdrawal,e4192d5b-727f-4699-9da4-cdf70778ac73,North Kristinatown
5446,101,2023-02-09,2794.79,Deposit,aadc1810-1c20-4477-9dc5-6bce1da9c29f,Thomasstad
5447,102,2024-03-07,2419.99,Deposit,5d660d31-6baa-410f-8ced-1d2ecc9f2daf,Jenniferberg
5448,92,2022-01-06,3613.64,Withdrawal,7cde7fae-d11e-478e-a5c1-666d2a4b51e8,Lake Kyleberg
5449,143,2023-11-08,8736.53,Deposit,cb7b9cc2-9ad3-4ea9-9165-e8f50f3540cb,Monicaport
5450,95,2022-06-06,3236.69,Withdrawal,7758bad3-c63c-487e-8e21-d2aed9ba526c,Lopezville
5451,112,2024-11-01,9165.93,Withdrawal,d8eeda26-bf37-401b-8029-7967ef0177b6,Cindyborough
5452,133,2024-02-02,5883.29,Withdrawal,9af58653-a143-414c-a8bd-db1daacc681a,East Adrianmouth
5453,125,2023-11-22,8905.83,Withdrawal,ee0eb1c0-4a44-410b-a41d-d4bf81c882de,West Lindsey
5454,53,2024-07-28,3845.6,Withdrawal,ec304fda-b09a-4f1e-9235-8f938dbdd38a,East Peter
5455,107,2025-03-11,3541.75,Deposit,4ac7f7c0-4e83-4896-b54f-c16e68ffd67f,West Jerome
5456,87,2024-10-19,281.64,Withdrawal,a93747be-beb0-4d0c-8141-f8adee30b797,South Melissa
5457,16,2022-08-06,2084.68,Deposit,9d4214a5-5a91-4189-beea-1e7699bc8039,Port Kimberlybury
5458,70,2022-07-04,2026.61,Deposit,7d69aac8-4d23-43c7-9d29-be38d969a7d5,Gregorystad
5459,115,2022-06-14,7869.9,Deposit,595a9c50-f0da-4642-9dce-a4e718f24bda,Rojasview
5460,72,2024-06-07,3873.09,Withdrawal,c820537a-c860-4888-ac7a-62ef5b5d88a6,Medinamouth
5461,4,2023-09-16,6546.49,Deposit,7970dcd1-2e66-488a-acb5-1317fb429902,Fergusonland
5462,110,2024-08-13,9269.94,Withdrawal,96dfab59-1ca7-4173-942c-939e7e466a29,Ashleyside
5463,113,2023-12-30,960.44,Deposit,1eb4bb74-ea71-4217-ad57-f5fd00475fa8,Lake Sean
5464,90,2025-02-06,2930.93,Deposit,9aa81d2b-d103-4ff1-bbea-b6d94020724a,West James
5465,11,2022-03-23,8147.74,Withdrawal,c106a764-cafc-4294-b263-bd63b0487794,Franktown
5466,39,2024-01-08,6178.37,Deposit,a77a4ff8-d55f-44b1-b4fa-f1bcd8cef2a1,Lake Ashley
5467,16,2024-12-31,9510.84,Deposit,a58636b2-5bf5-40ef-89aa-df7f2e387605,East Susan
